,set_size,trial_num,method_num,space
912,100,152,0,3200
913,100,152,1,2800
914,100,152,2,1600
915,100.0,152.0,3.0,1674.5
916,100.0,152.0,4.0,2587.0
917,100.0,152.0,5.0,2567.46875
918,100,153,0,3200
919,100,153,1,2800
920,100,153,2,1800
921,100.0,153.0,3.0,1690.75
922,100.0,153.0,4.0,2609.5
923,100.0,153.0,5.0,2580.203125
924,100,154,0,3200
925,100,154,1,2800
926,100,154,2,1400
927,100.0,154.0,3.0,1668.25
928,100.0,154.0,4.0,2574.5
929,100.0,154.0,5.0,2564.734375
930,100,155,0,3200
931,100,155,1,2800
932,100,155,2,1700
933,100.0,155.0,3.0,1624.625
934,100.0,155.0,4.0,2540.25
935,100.0,155.0,5.0,2515.8359375
936,100,156,0,3200
937,100,156,1,2800
938,100,156,2,1700
939,100.0,156.0,3.0,1681.625
940,100.0,156.0,4.0,2597.25
941,100.0,156.0,5.0,2572.8359375
942,100,157,0,3200
943,100,157,1,2800
944,100,157,2,1800
945,100.0,157.0,3.0,1753.75
946,100.0,157.0,4.0,2672.5
947,100.0,157.0,5.0,2643.203125
948,100,158,0,3200
949,100,158,1,2800
950,100,158,2,1800
951,100.0,158.0,3.0,1680.625
952,100.0,158.0,4.0,2596.25
953,100.0,158.0,5.0,2571.8359375
954,100,159,0,3200
955,100,159,1,2800
956,100,159,2,1800
957,100.0,159.0,3.0,1673.625
958,100.0,159.0,4.0,2580.25
959,100.0,159.0,5.0,2555.8359375
960,100,160,0,3200
961,100,160,1,2800
962,100,160,2,1600
963,100.0,160.0,3.0,1665.5
964,100.0,160.0,4.0,2578.0
965,100.0,160.0,5.0,2558.46875
966,100,161,0,3200
967,100,161,1,2800
968,100,161,2,1700
969,100.0,161.0,3.0,1665.5
970,100.0,161.0,4.0,2578.0
971,100.0,161.0,5.0,2558.46875
972,100,162,0,3200
973,100,162,1,2800
974,100,162,2,1700
975,100.0,162.0,3.0,1681.625
976,100.0,162.0,4.0,2597.25
977,100.0,162.0,5.0,2572.8359375
978,100,163,0,3200
979,100,163,1,2800
980,100,163,2,1600
981,100.0,163.0,3.0,1678.625
982,100.0,163.0,4.0,2594.25
983,100.0,163.0,5.0,2569.8359375
984,100,164,0,3200
985,100,164,1,2800
986,100,164,2,1300
987,100.0,164.0,3.0,1633.25
988,100.0,164.0,4.0,2539.5
989,100.0,164.0,5.0,2529.734375
990,100,165,0,3200
991,100,165,1,2800
992,100,165,2,1700
993,100.0,165.0,3.0,1655.625
994,100.0,165.0,4.0,2571.25
995,100.0,165.0,5.0,2546.8359375
996,100,166,0,3200
997,100,166,1,2800
998,100,166,2,1900
999,100.0,166.0,3.0,1664.75
1000,100.0,166.0,4.0,2583.5
1001,100.0,166.0,5.0,2554.203125
1002,100,167,0,3200
1003,100,167,1,2800
1004,100,167,2,1700
1005,100.0,167.0,3.0,1636.625
1006,100.0,167.0,4.0,2552.25
1007,100.0,167.0,5.0,2527.8359375
1008,100,168,0,3200
1009,100,168,1,2800
1010,100,168,2,1700
1011,100.0,168.0,3.0,1665.5
1012,100.0,168.0,4.0,2578.0
1013,100.0,168.0,5.0,2558.46875
1014,100,169,0,3200
1015,100,169,1,2800
1016,100,169,2,1700
1017,100.0,169.0,3.0,1644.5
1018,100.0,169.0,4.0,2557.0
1019,100.0,169.0,5.0,2537.46875
1020,100,170,0,3200
1021,100,170,1,2800
1022,100,170,2,1700
1023,100.0,170.0,3.0,1640.625
1024,100.0,170.0,4.0,2556.25
1025,100.0,170.0,5.0,2531.8359375
1026,100,171,0,3200
1027,100,171,1,2800
1028,100,171,2,1700
1029,100.0,171.0,3.0,1690.5
1030,100.0,171.0,4.0,2603.0
1031,100.0,171.0,5.0,2583.46875
1032,100,172,0,3200
1033,100,172,1,2800
1034,100,172,2,1800
1035,100.0,172.0,3.0,1671.625
1036,100.0,172.0,4.0,2587.25
1037,100.0,172.0,5.0,2562.8359375
1038,100,173,0,3200
1039,100,173,1,2800
1040,100,173,2,1700
1041,100.0,173.0,3.0,1715.625
1042,100.0,173.0,4.0,2631.25
1043,100.0,173.0,5.0,2606.8359375
1044,100,174,0,3200
1045,100,174,1,2800
1046,100,174,2,2100
1047,100.0,174.0,3.0,1681.875
1048,100.0,174.0,4.0,2594.75
1049,100.0,174.0,5.0,2560.5703125
1050,100,175,0,3200
1051,100,175,1,2800
1052,100,175,2,1600
1053,100.0,175.0,3.0,1621.375
1054,100.0,175.0,4.0,2530.75
1055,100.0,175.0,5.0,2516.1015625
1056,100,176,0,3200
1057,100,176,1,2800
1058,100,176,2,1600
1059,100.0,176.0,3.0,1671.5
1060,100.0,176.0,4.0,2584.0
1061,100.0,176.0,5.0,2564.46875
1062,100,177,0,3200
1063,100,177,1,2800
1064,100,177,2,1800
1065,100.0,177.0,3.0,1651.625
1066,100.0,177.0,4.0,2567.25
1067,100.0,177.0,5.0,2542.8359375
1068,100,178,0,3200
1069,100,178,1,2800
1070,100,178,2,1600
1071,100.0,178.0,3.0,1668.5
1072,100.0,178.0,4.0,2581.0
1073,100.0,178.0,5.0,2561.46875
1074,100,179,0,3200
1075,100,179,1,2800
1076,100,179,2,1600
1077,100.0,179.0,3.0,1679.5
1078,100.0,179.0,4.0,2592.0
1079,100.0,179.0,5.0,2572.46875
1080,100,180,0,3200
1081,100,180,1,2800
1082,100,180,2,1700
1083,100.0,180.0,3.0,1622.625
1084,100.0,180.0,4.0,2538.25
1085,100.0,180.0,5.0,2513.8359375
1086,100,181,0,3200
1087,100,181,1,2800
1088,100,181,2,1600
1089,100.0,181.0,3.0,1625.375
1090,100.0,181.0,4.0,2534.75
1091,100.0,181.0,5.0,2520.1015625
1092,100,182,0,3200
1093,100,182,1,2800
1094,100,182,2,1600
1095,100.0,182.0,3.0,1674.5
1096,100.0,182.0,4.0,2587.0
1097,100.0,182.0,5.0,2567.46875
1098,100,183,0,3200
1099,100,183,1,2800
1100,100,183,2,1500
1101,100.0,183.0,3.0,1595.375
1102,100.0,183.0,4.0,2504.75
1103,100.0,183.0,5.0,2490.1015625
1104,100,184,0,3200
1105,100,184,1,2800
1106,100,184,2,1700
1107,100.0,184.0,3.0,1676.5
1108,100.0,184.0,4.0,2589.0
1109,100.0,184.0,5.0,2569.46875
1110,100,185,0,3200
1111,100,185,1,2800
1112,100,185,2,1700
1113,100.0,185.0,3.0,1657.5
1114,100.0,185.0,4.0,2570.0
1115,100.0,185.0,5.0,2550.46875
1116,100,186,0,3200
1117,100,186,1,2800
1118,100,186,2,1500
1119,100.0,186.0,3.0,1636.375
1120,100.0,186.0,4.0,2545.75
1121,100.0,186.0,5.0,2531.1015625
1122,100,187,0,3200
1123,100,187,1,2800
1124,100,187,2,1700
1125,100.0,187.0,3.0,1677.625
1126,100.0,187.0,4.0,2593.25
1127,100.0,187.0,5.0,2568.8359375
1128,100,188,0,3200
1129,100,188,1,2800
1130,100,188,2,1700
1131,100.0,188.0,3.0,1684.5
1132,100.0,188.0,4.0,2597.0
1133,100.0,188.0,5.0,2577.46875
1134,100,189,0,3200
1135,100,189,1,2800
1136,100,189,2,1900
1137,100.0,189.0,3.0,1711.75
1138,100.0,189.0,4.0,2630.5
1139,100.0,189.0,5.0,2601.203125
1140,100,190,0,3200
1141,100,190,1,2800
1142,100,190,2,1800
1143,100.0,190.0,3.0,1653.625
1144,100.0,190.0,4.0,2569.25
1145,100.0,190.0,5.0,2544.8359375
1146,100,191,0,3200
1147,100,191,1,2800
1148,100,191,2,1700
1149,100.0,191.0,3.0,1654.625
1150,100.0,191.0,4.0,2570.25
1151,100.0,191.0,5.0,2545.8359375
1152,100,192,0,3200
1153,100,192,1,2800
1154,100,192,2,1600
1155,100.0,192.0,3.0,1658.5
1156,100.0,192.0,4.0,2571.0
1157,100.0,192.0,5.0,2551.46875
1158,100,193,0,3200
1159,100,193,1,2800
1160,100,193,2,1600
1161,100.0,193.0,3.0,1704.5
1162,100.0,193.0,4.0,2617.0
1163,100.0,193.0,5.0,2597.46875
1164,100,194,0,3200
1165,100,194,1,2800
1166,100,194,2,1700
1167,100.0,194.0,3.0,1641.5
1168,100.0,194.0,4.0,2554.0
1169,100.0,194.0,5.0,2534.46875
1170,100,195,0,3200
1171,100,195,1,2800
1172,100,195,2,1700
1173,100.0,195.0,3.0,1657.5
1174,100.0,195.0,4.0,2570.0
1175,100.0,195.0,5.0,2550.46875
1176,100,196,0,3200
1177,100,196,1,2800
1178,100,196,2,1500
1179,100.0,196.0,3.0,1614.5
1180,100.0,196.0,4.0,2527.0
1181,100.0,196.0,5.0,2507.46875
1182,100,197,0,3200
1183,100,197,1,2800
1184,100,197,2,1700
1185,100.0,197.0,3.0,1701.625
1186,100.0,197.0,4.0,2617.25
1187,100.0,197.0,5.0,2592.8359375
1188,100,198,0,3200
1189,100,198,1,2800
1190,100,198,2,1600
1191,100.0,198.0,3.0,1660.375
1192,100.0,198.0,4.0,2569.75
1193,100.0,198.0,5.0,2555.1015625
1194,100,199,0,3200
1195,100,199,1,2800
1196,100,199,2,1700
1197,100.0,199.0,3.0,1706.625
1198,100.0,199.0,4.0,2622.25
1199,100.0,199.0,5.0,2597.8359375
1200,100,200,0,3200
1201,100,200,1,2800
1202,100,200,2,1800
1203,100.0,200.0,3.0,1685.75
1204,100.0,200.0,4.0,2604.5
1205,100.0,200.0,5.0,2575.203125
1206,100,201,0,3200
1207,100,201,1,2800
1208,100,201,2,1800
1209,100.0,201.0,3.0,1646.625
1210,100.0,201.0,4.0,2562.25
1211,100.0,201.0,5.0,2537.8359375
1212,100,202,0,3200
1213,100,202,1,2800
1214,100,202,2,1600
1215,100.0,202.0,3.0,1654.5
1216,100.0,202.0,4.0,2567.0
1217,100.0,202.0,5.0,2547.46875
1218,100,203,0,3200
1219,100,203,1,2800
1220,100,203,2,1600
1221,100.0,203.0,3.0,1640.375
1222,100.0,203.0,4.0,2549.75
1223,100.0,203.0,5.0,2535.1015625
1224,100,204,0,3200
1225,100,204,1,2800
1226,100,204,2,1700
1227,100.0,204.0,3.0,1662.5
1228,100.0,204.0,4.0,2575.0
1229,100.0,204.0,5.0,2555.46875
1230,100,205,0,3200
1231,100,205,1,2800
1232,100,205,2,1900
1233,100.0,205.0,3.0,1625.625
1234,100.0,205.0,4.0,2541.25
1235,100.0,205.0,5.0,2516.8359375
1236,100,206,0,3200
1237,100,206,1,2800
1238,100,206,2,1700
1239,100.0,206.0,3.0,1644.5
1240,100.0,206.0,4.0,2557.0
1241,100.0,206.0,5.0,2537.46875
1242,100,207,0,3200
1243,100,207,1,2800
1244,100,207,2,1800
1245,100.0,207.0,3.0,1680.625
1246,100.0,207.0,4.0,2596.25
1247,100.0,207.0,5.0,2571.8359375
1248,100,208,0,3200
1249,100,208,1,2800
1250,100,208,2,1800
1251,100.0,208.0,3.0,1662.75
1252,100.0,208.0,4.0,2581.5
1253,100.0,208.0,5.0,2552.203125
1254,100,209,0,3200
1255,100,209,1,2800
1256,100,209,2,1800
1257,100.0,209.0,3.0,1660.625
1258,100.0,209.0,4.0,2576.25
1259,100.0,209.0,5.0,2551.8359375
1260,100,210,0,3200
1261,100,210,1,2800
1262,100,210,2,1500
1263,100.0,210.0,3.0,1626.375
1264,100.0,210.0,4.0,2535.75
1265,100.0,210.0,5.0,2521.1015625
1266,100,211,0,3200
1267,100,211,1,2800
1268,100,211,2,1900
1269,100.0,211.0,3.0,1690.75
1270,100.0,211.0,4.0,2609.5
1271,100.0,211.0,5.0,2580.203125
1272,100,212,0,3200
1273,100,212,1,2800
1274,100,212,2,1900
1275,100.0,212.0,3.0,1717.75
1276,100.0,212.0,4.0,2636.5
1277,100.0,212.0,5.0,2607.203125
1278,100,213,0,3200
1279,100,213,1,2800
1280,100,213,2,1900
1281,100.0,213.0,3.0,1645.625
1282,100.0,213.0,4.0,2561.25
1283,100.0,213.0,5.0,2536.8359375
1284,100,214,0,3200
1285,100,214,1,2800
1286,100,214,2,1800
1287,100.0,214.0,3.0,1634.625
1288,100.0,214.0,4.0,2550.25
1289,100.0,214.0,5.0,2525.8359375
1290,100,215,0,3200
1291,100,215,1,2800
1292,100,215,2,1700
1293,100.0,215.0,3.0,1671.5
1294,100.0,215.0,4.0,2584.0
1295,100.0,215.0,5.0,2564.46875
1296,100,216,0,3200
1297,100,216,1,2800
1298,100,216,2,1600
1299,100.0,216.0,3.0,1732.625
1300,100.0,216.0,4.0,2648.25
1301,100.0,216.0,5.0,2623.8359375
1302,100,217,0,3200
1303,100,217,1,2800
1304,100,217,2,1900
1305,100.0,217.0,3.0,1740.75
1306,100.0,217.0,4.0,2659.5
1307,100.0,217.0,5.0,2630.203125
1308,100,218,0,3200
1309,100,218,1,2800
1310,100,218,2,1800
1311,100.0,218.0,3.0,1661.625
1312,100.0,218.0,4.0,2577.25
1313,100.0,218.0,5.0,2552.8359375
1314,100,219,0,3200
1315,100,219,1,2800
1316,100,219,2,1600
1317,100.0,219.0,3.0,1680.5
1318,100.0,219.0,4.0,2593.0
1319,100.0,219.0,5.0,2573.46875
1320,100,220,0,3200
1321,100,220,1,2800
1322,100,220,2,1400
1323,100.0,220.0,3.0,1607.25
1324,100.0,220.0,4.0,2513.5
1325,100.0,220.0,5.0,2503.734375
1326,100,221,0,3200
1327,100,221,1,2800
1328,100,221,2,1800
1329,100.0,221.0,3.0,1689.625
1330,100.0,221.0,4.0,2605.25
1331,100.0,221.0,5.0,2580.8359375
1332,100,222,0,3200
1333,100,222,1,2800
1334,100,222,2,1600
1335,100.0,222.0,3.0,1702.5
1336,100.0,222.0,4.0,2615.0
1337,100.0,222.0,5.0,2595.46875
1338,100,223,0,3200
1339,100,223,1,2800
1340,100,223,2,1700
1341,100.0,223.0,3.0,1687.5
1342,100.0,223.0,4.0,2600.0
1343,100.0,223.0,5.0,2580.46875
1344,100,224,0,3200
1345,100,224,1,2800
1346,100,224,2,1600
1347,100.0,224.0,3.0,1613.375
1348,100.0,224.0,4.0,2513.75
1349,100.0,224.0,5.0,2499.1015625
1350,100,225,0,3200
1351,100,225,1,2800
1352,100,225,2,1700
1353,100.0,225.0,3.0,1657.5
1354,100.0,225.0,4.0,2570.0
1355,100.0,225.0,5.0,2550.46875
1356,100,226,0,3200
1357,100,226,1,2800
1358,100,226,2,1900
1359,100.0,226.0,3.0,1656.75
1360,100.0,226.0,4.0,2575.5
1361,100.0,226.0,5.0,2546.203125
1362,100,227,0,3200
1363,100,227,1,2800
1364,100,227,2,1900
1365,100.0,227.0,3.0,1637.75
1366,100.0,227.0,4.0,2556.5
1367,100.0,227.0,5.0,2527.203125
1368,100,228,0,3200
1369,100,228,1,2800
1370,100,228,2,1700
1371,100.0,228.0,3.0,1635.5
1372,100.0,228.0,4.0,2539.0
1373,100.0,228.0,5.0,2519.46875
1374,100,229,0,3200
1375,100,229,1,2800
1376,100,229,2,1800
1377,100.0,229.0,3.0,1636.625
1378,100.0,229.0,4.0,2543.25
1379,100.0,229.0,5.0,2518.8359375
1380,100,230,0,3200
1381,100,230,1,2800
1382,100,230,2,1700
1383,100.0,230.0,3.0,1604.625
1384,100.0,230.0,4.0,2520.25
1385,100.0,230.0,5.0,2495.8359375
1386,100,231,0,3200
1387,100,231,1,2800
1388,100,231,2,1800
1389,100.0,231.0,3.0,1655.625
1390,100.0,231.0,4.0,2571.25
1391,100.0,231.0,5.0,2546.8359375
1392,100,232,0,3200
1393,100,232,1,2800
1394,100,232,2,1800
1395,100.0,232.0,3.0,1688.625
1396,100.0,232.0,4.0,2595.25
1397,100.0,232.0,5.0,2570.8359375
1398,100,233,0,3200
1399,100,233,1,2800
1400,100,233,2,1600
1401,100.0,233.0,3.0,1703.625
1402,100.0,233.0,4.0,2619.25
1403,100.0,233.0,5.0,2594.8359375
1404,100,234,0,3200
1405,100,234,1,2800
1406,100,234,2,1500
1407,100.0,234.0,3.0,1663.375
1408,100.0,234.0,4.0,2572.75
1409,100.0,234.0,5.0,2558.1015625
1410,100,235,0,3200
1411,100,235,1,2800
1412,100,235,2,1600
1413,100.0,235.0,3.0,1620.5
1414,100.0,235.0,4.0,2533.0
1415,100.0,235.0,5.0,2513.46875
1416,100,236,0,3200
1417,100,236,1,2800
1418,100,236,2,1500
1419,100.0,236.0,3.0,1627.375
1420,100.0,236.0,4.0,2536.75
1421,100.0,236.0,5.0,2522.1015625
1422,100,237,0,3200
1423,100,237,1,2800
1424,100,237,2,2000
1425,100.0,237.0,3.0,1629.875
1426,100.0,237.0,4.0,2551.75
1427,100.0,237.0,5.0,2517.5703125
1428,100,238,0,3200
1429,100,238,1,2800
1430,100,238,2,1700
1431,100.0,238.0,3.0,1655.5
1432,100.0,238.0,4.0,2568.0
1433,100.0,238.0,5.0,2548.46875
1434,100,239,0,3200
1435,100,239,1,2800
1436,100,239,2,1600
1437,100.0,239.0,3.0,1692.5
1438,100.0,239.0,4.0,2605.0
1439,100.0,239.0,5.0,2585.46875
1440,100,240,0,3200
1441,100,240,1,2800
1442,100,240,2,1800
1443,100.0,240.0,3.0,1669.75
1444,100.0,240.0,4.0,2588.5
1445,100.0,240.0,5.0,2559.203125
1446,100,241,0,3200
1447,100,241,1,2800
1448,100,241,2,1800
1449,100.0,241.0,3.0,1686.625
1450,100.0,241.0,4.0,2602.25
1451,100.0,241.0,5.0,2577.8359375
1452,100,242,0,3200
1453,100,242,1,2800
1454,100,242,2,1600
1455,100.0,242.0,3.0,1661.625
1456,100.0,242.0,4.0,2577.25
1457,100.0,242.0,5.0,2552.8359375
1458,100,243,0,3200
1459,100,243,1,2800
1460,100,243,2,1700
1461,100.0,243.0,3.0,1692.625
1462,100.0,243.0,4.0,2608.25
1463,100.0,243.0,5.0,2583.8359375
1464,100,244,0,3200
1465,100,244,1,2800
1466,100,244,2,1500
1467,100.0,244.0,3.0,1674.5
1468,100.0,244.0,4.0,2587.0
1469,100.0,244.0,5.0,2567.46875
1470,100,245,0,3200
1471,100,245,1,2800
1472,100,245,2,1800
1473,100.0,245.0,3.0,1683.75
1474,100.0,245.0,4.0,2602.5
1475,100.0,245.0,5.0,2573.203125
1476,100,246,0,3200
1477,100,246,1,2800
1478,100,246,2,1100
1479,100.0,246.0,3.0,1602.0
1480,100.0,246.0,4.0,2502.0
1481,100.0,246.0,5.0,2502.0
1482,100,247,0,3200
1483,100,247,1,2800
1484,100,247,2,1600
1485,100.0,247.0,3.0,1728.625
1486,100.0,247.0,4.0,2644.25
1487,100.0,247.0,5.0,2619.8359375
1488,100,248,0,3200
1489,100,248,1,2800
1490,100,248,2,1300
1491,100.0,248.0,3.0,1652.25
1492,100.0,248.0,4.0,2558.5
1493,100.0,248.0,5.0,2548.734375
1494,100,249,0,3200
1495,100,249,1,2800
1496,100,249,2,1800
1497,100.0,249.0,3.0,1656.75
1498,100.0,249.0,4.0,2575.5
1499,100.0,249.0,5.0,2546.203125
1500,100,250,0,3200
1501,100,250,1,2800
1502,100,250,2,2000
1503,100.0,250.0,3.0,1692.75
1504,100.0,250.0,4.0,2611.5
1505,100.0,250.0,5.0,2582.203125
1506,100,251,0,3200
1507,100,251,1,2800
1508,100,251,2,1800
1509,100.0,251.0,3.0,1654.75
1510,100.0,251.0,4.0,2564.5
1511,100.0,251.0,5.0,2535.203125
1512,100,252,0,3200
1513,100,252,1,2800
1514,100,252,2,1800
1515,100.0,252.0,3.0,1640.75
1516,100.0,252.0,4.0,2559.5
1517,100.0,252.0,5.0,2530.203125
1518,100,253,0,3200
1519,100,253,1,2800
1520,100,253,2,1800
1521,100.0,253.0,3.0,1665.625
1522,100.0,253.0,4.0,2581.25
1523,100.0,253.0,5.0,2556.8359375
1524,100,254,0,3200
1525,100,254,1,2800
1526,100,254,2,1600
1527,100.0,254.0,3.0,1613.375
1528,100.0,254.0,4.0,2522.75
1529,100.0,254.0,5.0,2508.1015625
1530,100,255,0,3200
1531,100,255,1,2800
1532,100,255,2,1800
1533,100.0,255.0,3.0,1669.625
1534,100.0,255.0,4.0,2585.25
1535,100.0,255.0,5.0,2560.8359375
1536,100,256,0,3200
1537,100,256,1,2800
1538,100,256,2,1600
1539,100.0,256.0,3.0,1676.625
1540,100.0,256.0,4.0,2592.25
1541,100.0,256.0,5.0,2567.8359375
1542,100,257,0,3200
1543,100,257,1,2800
1544,100,257,2,1700
1545,100.0,257.0,3.0,1683.5
1546,100.0,257.0,4.0,2596.0
1547,100.0,257.0,5.0,2576.46875
1548,100,258,0,3200
1549,100,258,1,2800
1550,100,258,2,1700
1551,100.0,258.0,3.0,1674.5
1552,100.0,258.0,4.0,2587.0
1553,100.0,258.0,5.0,2567.46875
1554,100,259,0,3200
1555,100,259,1,2800
1556,100,259,2,1600
1557,100.0,259.0,3.0,1641.5
1558,100.0,259.0,4.0,2554.0
1559,100.0,259.0,5.0,2534.46875
1560,100,260,0,3200
1561,100,260,1,2800
1562,100,260,2,1600
1563,100.0,260.0,3.0,1679.5
1564,100.0,260.0,4.0,2592.0
1565,100.0,260.0,5.0,2572.46875
1566,100,261,0,3200
1567,100,261,1,2800
1568,100,261,2,1600
1569,100.0,261.0,3.0,1636.5
1570,100.0,261.0,4.0,2549.0
1571,100.0,261.0,5.0,2529.46875
1572,100,262,0,3200
1573,100,262,1,2800
1574,100,262,2,1800
1575,100.0,262.0,3.0,1638.5
1576,100.0,262.0,4.0,2551.0
1577,100.0,262.0,5.0,2531.46875
1578,100,263,0,3200
1579,100,263,1,2800
1580,100,263,2,1400
1581,100.0,263.0,3.0,1603.375
1582,100.0,263.0,4.0,2512.75
1583,100.0,263.0,5.0,2498.1015625
1584,100,264,0,3200
1585,100,264,1,2800
1586,100,264,2,1600
1587,100.0,264.0,3.0,1645.5
1588,100.0,264.0,4.0,2549.0
1589,100.0,264.0,5.0,2529.46875
1590,100,265,0,3200
1591,100,265,1,2800
1592,100,265,2,2000
1593,100.0,265.0,3.0,1660.875
1594,100.0,265.0,4.0,2582.75
1595,100.0,265.0,5.0,2548.5703125
1596,100,266,0,3200
1597,100,266,1,2800
1598,100,266,2,1500
1599,100.0,266.0,3.0,1637.25
1600,100.0,266.0,4.0,2543.5
1601,100.0,266.0,5.0,2533.734375
1602,100,267,0,3200
1603,100,267,1,2800
1604,100,267,2,1800
1605,100.0,267.0,3.0,1685.75
1606,100.0,267.0,4.0,2604.5
1607,100.0,267.0,5.0,2575.203125
1608,100,268,0,3200
1609,100,268,1,2800
1610,100,268,2,1400
1611,100.0,268.0,3.0,1636.375
1612,100.0,268.0,4.0,2545.75
1613,100.0,268.0,5.0,2531.1015625
1614,100,269,0,3200
1615,100,269,1,2800
1616,100,269,2,1800
1617,100.0,269.0,3.0,1676.625
1618,100.0,269.0,4.0,2592.25
1619,100.0,269.0,5.0,2567.8359375
1620,100,270,0,3200
1621,100,270,1,2800
1622,100,270,2,1500
1623,100.0,270.0,3.0,1615.375
1624,100.0,270.0,4.0,2524.75
1625,100.0,270.0,5.0,2510.1015625
1626,100,271,0,3200
1627,100,271,1,2800
1628,100,271,2,1700
1629,100.0,271.0,3.0,1701.625
1630,100.0,271.0,4.0,2617.25
1631,100.0,271.0,5.0,2592.8359375
1632,100,272,0,3200
1633,100,272,1,2800
1634,100,272,2,1900
1635,100.0,272.0,3.0,1639.625
1636,100.0,272.0,4.0,2555.25
1637,100.0,272.0,5.0,2530.8359375
1638,100,273,0,3200
1639,100,273,1,2800
1640,100,273,2,1500
1641,100.0,273.0,3.0,1671.5
1642,100.0,273.0,4.0,2584.0
1643,100.0,273.0,5.0,2564.46875
1644,100,274,0,3200
1645,100,274,1,2800
1646,100,274,2,1700
1647,100.0,274.0,3.0,1633.5
1648,100.0,274.0,4.0,2546.0
1649,100.0,274.0,5.0,2526.46875
1650,100,275,0,3200
1651,100,275,1,2800
1652,100,275,2,1700
1653,100.0,275.0,3.0,1649.5
1654,100.0,275.0,4.0,2562.0
1655,100.0,275.0,5.0,2542.46875
1656,100,276,0,3200
1657,100,276,1,2800
1658,100,276,2,1600
1659,100.0,276.0,3.0,1630.375
1660,100.0,276.0,4.0,2530.75
1661,100.0,276.0,5.0,2516.1015625
1662,100,277,0,3200
1663,100,277,1,2800
1664,100,277,2,1700
1665,100.0,277.0,3.0,1624.625
1666,100.0,277.0,4.0,2540.25
1667,100.0,277.0,5.0,2515.8359375
1668,100,278,0,3200
1669,100,278,1,2800
1670,100,278,2,1800
1671,100.0,278.0,3.0,1695.75
1672,100.0,278.0,4.0,2614.5
1673,100.0,278.0,5.0,2585.203125
1674,100,279,0,3200
1675,100,279,1,2800
1676,100,279,2,1400
1677,100.0,279.0,3.0,1625.375
1678,100.0,279.0,4.0,2534.75
1679,100.0,279.0,5.0,2520.1015625
1680,100,280,0,3200
1681,100,280,1,2800
1682,100,280,2,1700
1683,100.0,280.0,3.0,1677.625
1684,100.0,280.0,4.0,2593.25
1685,100.0,280.0,5.0,2568.8359375
1686,100,281,0,3200
1687,100,281,1,2800
1688,100,281,2,1800
1689,100.0,281.0,3.0,1669.75
1690,100.0,281.0,4.0,2579.5
1691,100.0,281.0,5.0,2550.203125
1692,100,282,0,3200
1693,100,282,1,2800
1694,100,282,2,1800
1695,100.0,282.0,3.0,1708.625
1696,100.0,282.0,4.0,2624.25
1697,100.0,282.0,5.0,2599.8359375
1698,100,283,0,3200
1699,100,283,1,2800
1700,100,283,2,1700
1701,100.0,283.0,3.0,1667.5
1702,100.0,283.0,4.0,2580.0
1703,100.0,283.0,5.0,2560.46875
1704,100,284,0,3200
1705,100,284,1,2800
1706,100,284,2,1600
1707,100.0,284.0,3.0,1659.375
1708,100.0,284.0,4.0,2568.75
1709,100.0,284.0,5.0,2554.1015625
1710,100,285,0,3200
1711,100,285,1,2800
1712,100,285,2,1300
1713,100.0,285.0,3.0,1628.25
1714,100.0,285.0,4.0,2534.5
1715,100.0,285.0,5.0,2524.734375
1716,100,286,0,3200
1717,100,286,1,2800
1718,100,286,2,1600
1719,100.0,286.0,3.0,1625.5
1720,100.0,286.0,4.0,2538.0
1721,100.0,286.0,5.0,2518.46875
1722,100,287,0,3200
1723,100,287,1,2800
1724,100,287,2,1800
1725,100.0,287.0,3.0,1679.625
1726,100.0,287.0,4.0,2595.25
1727,100.0,287.0,5.0,2570.8359375
1728,100,288,0,3200
1729,100,288,1,2800
1730,100,288,2,1600
1731,100.0,288.0,3.0,1644.5
1732,100.0,288.0,4.0,2557.0
1733,100.0,288.0,5.0,2537.46875
1734,100,289,0,3200
1735,100,289,1,2800
1736,100,289,2,1600
1737,100.0,289.0,3.0,1650.5
1738,100.0,289.0,4.0,2563.0
1739,100.0,289.0,5.0,2543.46875
1740,100,290,0,3200
1741,100,290,1,2800
1742,100,290,2,1700
1743,100.0,290.0,3.0,1643.625
1744,100.0,290.0,4.0,2559.25
1745,100.0,290.0,5.0,2534.8359375
1746,100,291,0,3200
1747,100,291,1,2800
1748,100,291,2,1600
1749,100.0,291.0,3.0,1636.5
1750,100.0,291.0,4.0,2549.0
1751,100.0,291.0,5.0,2529.46875
1752,100,292,0,3200
1753,100,292,1,2800
1754,100,292,2,1500
1755,100.0,292.0,3.0,1634.375
1756,100.0,292.0,4.0,2543.75
1757,100.0,292.0,5.0,2529.1015625
1758,100,293,0,3200
1759,100,293,1,2800
1760,100,293,2,1700
1761,100.0,293.0,3.0,1666.625
1762,100.0,293.0,4.0,2582.25
1763,100.0,293.0,5.0,2557.8359375
1764,100,294,0,3200
1765,100,294,1,2800
1766,100,294,2,1700
1767,100.0,294.0,3.0,1674.625
1768,100.0,294.0,4.0,2590.25
1769,100.0,294.0,5.0,2565.8359375
1770,100,295,0,3200
1771,100,295,1,2800
1772,100,295,2,1500
1773,100.0,295.0,3.0,1682.375
1774,100.0,295.0,4.0,2591.75
1775,100.0,295.0,5.0,2577.1015625
1776,100,296,0,3200
1777,100,296,1,2800
