,trial_num,method_num,delim_size,space
10519,206.0,1.0,11.0,14785.4375
10520,206.0,2.0,11.0,14768.591796875
10521,207.0,0.0,11.0,9317.625
10522,207.0,1.0,11.0,14833.25
10523,207.0,2.0,11.0,14810.7890625
10524,208.0,0.0,11.0,9144.8125
10525,208.0,1.0,11.0,14619.625
10526,208.0,2.0,11.0,14608.39453125
10527,209.0,0.0,11.0,9272.71875
10528,209.0,1.0,11.0,14784.4375
10529,209.0,2.0,11.0,14767.591796875
10530,210.0,0.0,11.0,9271.625
10531,210.0,1.0,11.0,14787.25
10532,210.0,2.0,11.0,14764.7890625
10533,211.0,0.0,11.0,9334.71875
10534,211.0,1.0,11.0,14846.4375
10535,211.0,2.0,11.0,14829.591796875
10536,212.0,0.0,11.0,9238.71875
10537,212.0,1.0,11.0,14750.4375
10538,212.0,2.0,11.0,14733.591796875
10539,213.0,0.0,11.0,9169.71875
10540,213.0,1.0,11.0,14670.4375
10541,213.0,2.0,11.0,14653.591796875
10542,214.0,0.0,11.0,9283.71875
10543,214.0,1.0,11.0,14795.4375
10544,214.0,2.0,11.0,14778.591796875
10545,215.0,0.0,11.0,9198.8125
10546,215.0,1.0,11.0,14706.625
10547,215.0,2.0,11.0,14695.39453125
10548,216.0,0.0,11.0,9230.71875
10549,216.0,1.0,11.0,14742.4375
10550,216.0,2.0,11.0,14725.591796875
10551,217.0,0.0,11.0,9217.71875
10552,217.0,1.0,11.0,14729.4375
10553,217.0,2.0,11.0,14712.591796875
10554,218.0,0.0,11.0,9228.8125
10555,218.0,1.0,11.0,14736.625
10556,218.0,2.0,11.0,14725.39453125
10557,219.0,0.0,11.0,9227.71875
10558,219.0,1.0,11.0,14739.4375
10559,219.0,2.0,11.0,14722.591796875
10560,220.0,0.0,11.0,9191.625
10561,220.0,1.0,11.0,14696.25
10562,220.0,2.0,11.0,14673.7890625
10563,221.0,0.0,11.0,9288.71875
10564,221.0,1.0,11.0,14800.4375
10565,221.0,2.0,11.0,14783.591796875
10566,222.0,0.0,11.0,9175.71875
10567,222.0,1.0,11.0,14687.4375
10568,222.0,2.0,11.0,14670.591796875
10569,223.0,0.0,11.0,9234.71875
10570,223.0,1.0,11.0,14735.4375
10571,223.0,2.0,11.0,14718.591796875
10572,224.0,0.0,11.0,9253.625
10573,224.0,1.0,11.0,14758.25
10574,224.0,2.0,11.0,14735.7890625
10575,225.0,0.0,11.0,9335.71875
10576,225.0,1.0,11.0,14836.4375
10577,225.0,2.0,11.0,14819.591796875
10578,226.0,0.0,11.0,9145.71875
10579,226.0,1.0,11.0,14657.4375
10580,226.0,2.0,11.0,14640.591796875
10581,227.0,0.0,11.0,9306.625
10582,227.0,1.0,11.0,14811.25
10583,227.0,2.0,11.0,14788.7890625
10584,228.0,0.0,11.0,9267.71875
10585,228.0,1.0,11.0,14779.4375
10586,228.0,2.0,11.0,14762.591796875
10587,229.0,0.0,11.0,9121.625
10588,229.0,1.0,11.0,14637.25
10589,229.0,2.0,11.0,14614.7890625
10590,230.0,0.0,11.0,9324.71875
10591,230.0,1.0,11.0,14825.4375
10592,230.0,2.0,11.0,14808.591796875
10593,231.0,0.0,11.0,9308.71875
10594,231.0,1.0,11.0,14820.4375
10595,231.0,2.0,11.0,14803.591796875
10596,232.0,0.0,11.0,9257.71875
10597,232.0,1.0,11.0,14769.4375
10598,232.0,2.0,11.0,14752.591796875
10599,233.0,0.0,11.0,9274.8125
10600,233.0,1.0,11.0,14782.625
10601,233.0,2.0,11.0,14771.39453125
10602,234.0,0.0,11.0,9175.71875
10603,234.0,1.0,11.0,14687.4375
10604,234.0,2.0,11.0,14670.591796875
10605,235.0,0.0,11.0,9322.71875
10606,235.0,1.0,11.0,14834.4375
10607,235.0,2.0,11.0,14817.591796875
10608,236.0,0.0,11.0,9264.8125
10609,236.0,1.0,11.0,14772.625
10610,236.0,2.0,11.0,14761.39453125
10611,237.0,0.0,11.0,9268.625
10612,237.0,1.0,11.0,14784.25
10613,237.0,2.0,11.0,14761.7890625
10614,238.0,0.0,11.0,9256.71875
10615,238.0,1.0,11.0,14757.4375
10616,238.0,2.0,11.0,14740.591796875
10617,239.0,0.0,11.0,9224.625
10618,239.0,1.0,11.0,14729.25
10619,239.0,2.0,11.0,14706.7890625
10620,240.0,0.0,11.0,9325.71875
10621,240.0,1.0,11.0,14826.4375
10622,240.0,2.0,11.0,14809.591796875
10623,241.0,0.0,11.0,9248.625
10624,241.0,1.0,11.0,14764.25
10625,241.0,2.0,11.0,14741.7890625
10626,242.0,0.0,11.0,9316.71875
10627,242.0,1.0,11.0,14828.4375
10628,242.0,2.0,11.0,14811.591796875
10629,243.0,0.0,11.0,9338.71875
10630,243.0,1.0,11.0,14850.4375
10631,243.0,2.0,11.0,14833.591796875
10632,244.0,0.0,11.0,9251.625
10633,244.0,1.0,11.0,14767.25
10634,244.0,2.0,11.0,14744.7890625
10635,245.0,0.0,11.0,9332.71875
10636,245.0,1.0,11.0,14833.4375
10637,245.0,2.0,11.0,14816.591796875
10638,246.0,0.0,11.0,9182.71875
10639,246.0,1.0,11.0,14694.4375
10640,246.0,2.0,11.0,14677.591796875
10641,247.0,0.0,11.0,9105.71875
10642,247.0,1.0,11.0,14595.4375
10643,247.0,2.0,11.0,14578.591796875
10644,248.0,0.0,11.0,9205.71875
10645,248.0,1.0,11.0,14717.4375
10646,248.0,2.0,11.0,14700.591796875
10647,249.0,0.0,11.0,9286.71875
10648,249.0,1.0,11.0,14798.4375
10649,249.0,2.0,11.0,14781.591796875
10650,250.0,0.0,11.0,9302.71875
10651,250.0,1.0,11.0,14814.4375
10652,250.0,2.0,11.0,14797.591796875
10653,251.0,0.0,11.0,9177.71875
10654,251.0,1.0,11.0,14678.4375
10655,251.0,2.0,11.0,14661.591796875
10656,252.0,0.0,11.0,9177.8125
10657,252.0,1.0,11.0,14674.625
10658,252.0,2.0,11.0,14663.39453125
10659,253.0,0.0,11.0,9283.71875
10660,253.0,1.0,11.0,14773.4375
10661,253.0,2.0,11.0,14756.591796875
10662,254.0,0.0,11.0,9380.625
10663,254.0,1.0,11.0,14896.25
10664,254.0,2.0,11.0,14873.7890625
10665,255.0,0.0,11.0,9235.71875
10666,255.0,1.0,11.0,14725.4375
10667,255.0,2.0,11.0,14708.591796875
10668,256.0,0.0,11.0,9384.71875
10669,256.0,1.0,11.0,14896.4375
10670,256.0,2.0,11.0,14879.591796875
10671,257.0,0.0,11.0,9343.71875
10672,257.0,1.0,11.0,14855.4375
10673,257.0,2.0,11.0,14838.591796875
10674,258.0,0.0,11.0,9207.8125
10675,258.0,1.0,11.0,14693.625
10676,258.0,2.0,11.0,14682.39453125
10677,259.0,0.0,11.0,9261.8125
10678,259.0,1.0,11.0,14758.625
10679,259.0,2.0,11.0,14747.39453125
10680,260.0,0.0,11.0,9201.8125
10681,260.0,1.0,11.0,14698.625
10682,260.0,2.0,11.0,14687.39453125
10683,261.0,0.0,11.0,9234.8125
10684,261.0,1.0,11.0,14742.625
10685,261.0,2.0,11.0,14731.39453125
10686,262.0,0.0,11.0,9237.71875
10687,262.0,1.0,11.0,14749.4375
10688,262.0,2.0,11.0,14732.591796875
10689,263.0,0.0,11.0,9371.71875
10690,263.0,1.0,11.0,14883.4375
10691,263.0,2.0,11.0,14866.591796875
10692,264.0,0.0,11.0,9305.625
10693,264.0,1.0,11.0,14821.25
10694,264.0,2.0,11.0,14798.7890625
10695,265.0,0.0,11.0,9272.71875
10696,265.0,1.0,11.0,14784.4375
10697,265.0,2.0,11.0,14767.591796875
10698,266.0,0.0,11.0,9160.71875
10699,266.0,1.0,11.0,14661.4375
10700,266.0,2.0,11.0,14644.591796875
10701,267.0,0.0,11.0,9277.8125
10702,267.0,1.0,11.0,14774.625
10703,267.0,2.0,11.0,14763.39453125
10704,268.0,0.0,11.0,9295.71875
10705,268.0,1.0,11.0,14807.4375
10706,268.0,2.0,11.0,14790.591796875
10707,269.0,0.0,11.0,9262.71875
10708,269.0,1.0,11.0,14763.4375
10709,269.0,2.0,11.0,14746.591796875
10710,270.0,0.0,11.0,9260.625
10711,270.0,1.0,11.0,14776.25
10712,270.0,2.0,11.0,14753.7890625
10713,271.0,0.0,11.0,9200.71875
10714,271.0,1.0,11.0,14712.4375
10715,271.0,2.0,11.0,14695.591796875
10716,272.0,0.0,11.0,9107.8125
10717,272.0,1.0,11.0,14593.625
10718,272.0,2.0,11.0,14582.39453125
10719,273.0,0.0,11.0,9207.71875
10720,273.0,1.0,11.0,14719.4375
10721,273.0,2.0,11.0,14702.591796875
10722,274.0,0.0,11.0,9365.8125
10723,274.0,1.0,11.0,14873.625
10724,274.0,2.0,11.0,14862.39453125
10725,275.0,0.0,11.0,9367.71875
10726,275.0,1.0,11.0,14879.4375
10727,275.0,2.0,11.0,14862.591796875
10728,276.0,0.0,11.0,9205.71875
10729,276.0,1.0,11.0,14717.4375
10730,276.0,2.0,11.0,14700.591796875
10731,277.0,0.0,11.0,9306.8125
10732,277.0,1.0,11.0,14814.625
10733,277.0,2.0,11.0,14803.39453125
10734,278.0,0.0,11.0,9247.71875
10735,278.0,1.0,11.0,14759.4375
10736,278.0,2.0,11.0,14742.591796875
10737,279.0,0.0,11.0,9240.625
10738,279.0,1.0,11.0,14745.25
10739,279.0,2.0,11.0,14722.7890625
10740,280.0,0.0,11.0,9316.71875
10741,280.0,1.0,11.0,14817.4375
10742,280.0,2.0,11.0,14800.591796875
10743,281.0,0.0,11.0,9214.8125
10744,281.0,1.0,11.0,14722.625
10745,281.0,2.0,11.0,14711.39453125
10746,282.0,0.0,11.0,9328.71875
10747,282.0,1.0,11.0,14840.4375
10748,282.0,2.0,11.0,14823.591796875
10749,283.0,0.0,11.0,9239.8125
10750,283.0,1.0,11.0,14736.625
10751,283.0,2.0,11.0,14725.39453125
10752,284.0,0.0,11.0,9289.625
10753,284.0,1.0,11.0,14794.25
10754,284.0,2.0,11.0,14771.7890625
10755,285.0,0.0,11.0,9204.71875
10756,285.0,1.0,11.0,14716.4375
10757,285.0,2.0,11.0,14699.591796875
10758,286.0,0.0,11.0,9168.71875
10759,286.0,1.0,11.0,14680.4375
10760,286.0,2.0,11.0,14663.591796875
10761,287.0,0.0,11.0,9278.71875
10762,287.0,1.0,11.0,14779.4375
10763,287.0,2.0,11.0,14762.591796875
10764,288.0,0.0,11.0,9325.71875
10765,288.0,1.0,11.0,14837.4375
10766,288.0,2.0,11.0,14820.591796875
10767,289.0,0.0,11.0,9275.8125
10768,289.0,1.0,11.0,14783.625
10769,289.0,2.0,11.0,14772.39453125
10770,290.0,0.0,11.0,9199.8125
10771,290.0,1.0,11.0,14696.625
10772,290.0,2.0,11.0,14685.39453125
10773,291.0,0.0,11.0,9351.71875
10774,291.0,1.0,11.0,14863.4375
10775,291.0,2.0,11.0,14846.591796875
10776,292.0,0.0,11.0,9278.625
10777,292.0,1.0,11.0,14794.25
10778,292.0,2.0,11.0,14771.7890625
10779,293.0,0.0,11.0,9293.8125
10780,293.0,1.0,11.0,14801.625
10781,293.0,2.0,11.0,14790.39453125
10782,294.0,0.0,11.0,9324.71875
10783,294.0,1.0,11.0,14836.4375
10784,294.0,2.0,11.0,14819.591796875
10785,295.0,0.0,11.0,9336.71875
10786,295.0,1.0,11.0,14848.4375
10787,295.0,2.0,11.0,14831.591796875
10788,296.0,0.0,11.0,9139.71875
10789,296.0,1.0,11.0,14629.4375
10790,296.0,2.0,11.0,14612.591796875
10791,297.0,0.0,11.0,9309.71875
10792,297.0,1.0,11.0,14810.4375
10793,297.0,2.0,11.0,14793.591796875
10794,298.0,0.0,11.0,9202.71875
10795,298.0,1.0,11.0,14714.4375
10796,298.0,2.0,11.0,14697.591796875
10797,299.0,0.0,11.0,9185.71875
10798,299.0,1.0,11.0,14697.4375
10799,299.0,2.0,11.0,14680.591796875
10800,0.0,0.0,12.0,9710.90625
10801,0.0,1.0,12.0,15714.8125
10802,0.0,2.0,12.0,15709.197265625
10803,1.0,0.0,12.0,9886.90625
10804,1.0,1.0,12.0,15890.8125
10805,1.0,2.0,12.0,15885.197265625
10806,2.0,0.0,12.0,9873.90625
10807,2.0,1.0,12.0,15877.8125
10808,2.0,2.0,12.0,15872.197265625
10809,3.0,0.0,12.0,9626.0
10810,3.0,1.0,12.0,15602.0
10811,3.0,2.0,12.0,15602.0
10812,4.0,0.0,12.0,9730.0
10813,4.0,1.0,12.0,15730.0
10814,4.0,2.0,12.0,15730.0
10815,5.0,0.0,12.0,9840.90625
10816,5.0,1.0,12.0,15844.8125
10817,5.0,2.0,12.0,15839.197265625
10818,6.0,0.0,12.0,9837.0
10819,6.0,1.0,12.0,15837.0
10820,6.0,2.0,12.0,15837.0
10821,7.0,0.0,12.0,9715.90625
10822,7.0,1.0,12.0,15719.8125
10823,7.0,2.0,12.0,15714.197265625
10824,8.0,0.0,12.0,9729.90625
10825,8.0,1.0,12.0,15733.8125
10826,8.0,2.0,12.0,15728.197265625
10827,9.0,0.0,12.0,9646.0
10828,9.0,1.0,12.0,15646.0
10829,9.0,2.0,12.0,15646.0
10830,10.0,0.0,12.0,9772.859375
10831,10.0,1.0,12.0,15778.71875
10832,10.0,2.0,12.0,15770.2958984375
10833,11.0,0.0,12.0,9756.0
10834,11.0,1.0,12.0,15744.0
10835,11.0,2.0,12.0,15744.0
10836,12.0,0.0,12.0,9688.0
10837,12.0,1.0,12.0,15688.0
10838,12.0,2.0,12.0,15688.0
10839,13.0,0.0,12.0,9861.90625
10840,13.0,1.0,12.0,15853.8125
10841,13.0,2.0,12.0,15848.197265625
10842,14.0,0.0,12.0,9648.0
10843,14.0,1.0,12.0,15636.0
10844,14.0,2.0,12.0,15636.0
10845,15.0,0.0,12.0,9772.90625
10846,15.0,1.0,12.0,15776.8125
10847,15.0,2.0,12.0,15771.197265625
10848,16.0,0.0,12.0,9908.90625
10849,16.0,1.0,12.0,15912.8125
10850,16.0,2.0,12.0,15907.197265625
10851,17.0,0.0,12.0,9793.90625
10852,17.0,1.0,12.0,15797.8125
10853,17.0,2.0,12.0,15792.197265625
10854,18.0,0.0,12.0,9772.90625
10855,18.0,1.0,12.0,15764.8125
10856,18.0,2.0,12.0,15759.197265625
10857,19.0,0.0,12.0,9692.90625
10858,19.0,1.0,12.0,15696.8125
10859,19.0,2.0,12.0,15691.197265625
10860,20.0,0.0,12.0,9774.90625
10861,20.0,1.0,12.0,15778.8125
10862,20.0,2.0,12.0,15773.197265625
10863,21.0,0.0,12.0,9728.859375
10864,21.0,1.0,12.0,15734.71875
10865,21.0,2.0,12.0,15726.2958984375
10866,22.0,0.0,12.0,9698.90625
10867,22.0,1.0,12.0,15690.8125
10868,22.0,2.0,12.0,15685.197265625
10869,23.0,0.0,12.0,9746.0
10870,23.0,1.0,12.0,15746.0
10871,23.0,2.0,12.0,15746.0
10872,24.0,0.0,12.0,9759.0
10873,24.0,1.0,12.0,15747.0
10874,24.0,2.0,12.0,15747.0
10875,25.0,0.0,12.0,9707.90625
10876,25.0,1.0,12.0,15699.8125
10877,25.0,2.0,12.0,15694.197265625
10878,26.0,0.0,12.0,9715.0
10879,26.0,1.0,12.0,15703.0
10880,26.0,2.0,12.0,15703.0
10881,27.0,0.0,12.0,9727.90625
10882,27.0,1.0,12.0,15719.8125
10883,27.0,2.0,12.0,15714.197265625
10884,28.0,0.0,12.0,9823.90625
10885,28.0,1.0,12.0,15815.8125
10886,28.0,2.0,12.0,15810.197265625
10887,29.0,0.0,12.0,9658.0
10888,29.0,1.0,12.0,15646.0
10889,29.0,2.0,12.0,15646.0
10890,30.0,0.0,12.0,9708.90625
10891,30.0,1.0,12.0,15712.8125
10892,30.0,2.0,12.0,15707.197265625
10893,31.0,0.0,12.0,9860.90625
10894,31.0,1.0,12.0,15864.8125
10895,31.0,2.0,12.0,15859.197265625
10896,32.0,0.0,12.0,9737.0
10897,32.0,1.0,12.0,15725.0
10898,32.0,2.0,12.0,15725.0
10899,33.0,0.0,12.0,9728.0
10900,33.0,1.0,12.0,15716.0
10901,33.0,2.0,12.0,15716.0
10902,34.0,0.0,12.0,9749.859375
10903,34.0,1.0,12.0,15731.71875
10904,34.0,2.0,12.0,15723.2958984375
10905,35.0,0.0,12.0,9794.90625
10906,35.0,1.0,12.0,15798.8125
10907,35.0,2.0,12.0,15793.197265625
10908,36.0,0.0,12.0,9726.90625
10909,36.0,1.0,12.0,15718.8125
10910,36.0,2.0,12.0,15713.197265625
10911,37.0,0.0,12.0,9740.90625
10912,37.0,1.0,12.0,15744.8125
10913,37.0,2.0,12.0,15739.197265625
10914,38.0,0.0,12.0,9706.90625
10915,38.0,1.0,12.0,15698.8125
10916,38.0,2.0,12.0,15693.197265625
10917,39.0,0.0,12.0,9640.90625
10918,39.0,1.0,12.0,15632.8125
10919,39.0,2.0,12.0,15627.197265625
10920,40.0,0.0,12.0,9747.0
10921,40.0,1.0,12.0,15747.0
10922,40.0,2.0,12.0,15747.0
10923,41.0,0.0,12.0,9660.0
10924,41.0,1.0,12.0,15660.0
10925,41.0,2.0,12.0,15660.0
10926,42.0,0.0,12.0,9752.90625
10927,42.0,1.0,12.0,15756.8125
10928,42.0,2.0,12.0,15751.197265625
10929,43.0,0.0,12.0,9768.90625
10930,43.0,1.0,12.0,15772.8125
10931,43.0,2.0,12.0,15767.197265625
10932,44.0,0.0,12.0,9856.90625
10933,44.0,1.0,12.0,15860.8125
10934,44.0,2.0,12.0,15855.197265625
10935,45.0,0.0,12.0,9708.90625
10936,45.0,1.0,12.0,15700.8125
10937,45.0,2.0,12.0,15695.197265625
10938,46.0,0.0,12.0,9854.90625
10939,46.0,1.0,12.0,15858.8125
10940,46.0,2.0,12.0,15853.197265625
10941,47.0,0.0,12.0,9754.90625
10942,47.0,1.0,12.0,15758.8125
10943,47.0,2.0,12.0,15753.197265625
10944,48.0,0.0,12.0,9726.0
10945,48.0,1.0,12.0,15714.0
10946,48.0,2.0,12.0,15714.0
10947,49.0,0.0,12.0,9755.90625
10948,49.0,1.0,12.0,15759.8125
10949,49.0,2.0,12.0,15754.197265625
10950,50.0,0.0,12.0,9730.90625
10951,50.0,1.0,12.0,15734.8125
10952,50.0,2.0,12.0,15729.197265625
10953,51.0,0.0,12.0,9738.0
10954,51.0,1.0,12.0,15738.0
10955,51.0,2.0,12.0,15738.0
10956,52.0,0.0,12.0,9794.90625
10957,52.0,1.0,12.0,15798.8125
10958,52.0,2.0,12.0,15793.197265625
10959,53.0,0.0,12.0,9732.0
10960,53.0,1.0,12.0,15732.0
10961,53.0,2.0,12.0,15732.0
10962,54.0,0.0,12.0,9703.90625
10963,54.0,1.0,12.0,15695.8125
10964,54.0,2.0,12.0,15690.197265625
10965,55.0,0.0,12.0,9755.90625
10966,55.0,1.0,12.0,15759.8125
10967,55.0,2.0,12.0,15754.197265625
10968,56.0,0.0,12.0,9705.0
10969,56.0,1.0,12.0,15705.0
10970,56.0,2.0,12.0,15705.0
10971,57.0,0.0,12.0,9795.90625
10972,57.0,1.0,12.0,15799.8125
10973,57.0,2.0,12.0,15794.197265625
10974,58.0,0.0,12.0,9754.90625
10975,58.0,1.0,12.0,15758.8125
10976,58.0,2.0,12.0,15753.197265625
10977,59.0,0.0,12.0,9724.0
10978,59.0,1.0,12.0,15712.0
10979,59.0,2.0,12.0,15712.0
10980,60.0,0.0,12.0,9682.0
10981,60.0,1.0,12.0,15670.0
10982,60.0,2.0,12.0,15670.0
10983,61.0,0.0,12.0,9826.90625
10984,61.0,1.0,12.0,15830.8125
10985,61.0,2.0,12.0,15825.197265625
10986,62.0,0.0,12.0,9695.90625
10987,62.0,1.0,12.0,15687.8125
10988,62.0,2.0,12.0,15682.197265625
10989,63.0,0.0,12.0,9848.90625
10990,63.0,1.0,12.0,15852.8125
10991,63.0,2.0,12.0,15847.197265625
10992,64.0,0.0,12.0,9730.859375
10993,64.0,1.0,12.0,15724.71875
10994,64.0,2.0,12.0,15716.2958984375
10995,65.0,0.0,12.0,9738.0
10996,65.0,1.0,12.0,15738.0
10997,65.0,2.0,12.0,15738.0
10998,66.0,0.0,12.0,9723.90625
10999,66.0,1.0,12.0,15727.8125
11000,66.0,2.0,12.0,15722.197265625
11001,67.0,0.0,12.0,9620.90625
11002,67.0,1.0,12.0,15612.8125
11003,67.0,2.0,12.0,15607.197265625
11004,68.0,0.0,12.0,9843.859375
11005,68.0,1.0,12.0,15849.71875
11006,68.0,2.0,12.0,15841.2958984375
11007,69.0,0.0,12.0,9685.90625
11008,69.0,1.0,12.0,15689.8125
11009,69.0,2.0,12.0,15684.197265625
11010,70.0,0.0,12.0,9743.90625
11011,70.0,1.0,12.0,15747.8125
11012,70.0,2.0,12.0,15742.197265625
11013,71.0,0.0,12.0,9747.90625
11014,71.0,1.0,12.0,15739.8125
11015,71.0,2.0,12.0,15734.197265625
11016,72.0,0.0,12.0,9697.90625
11017,72.0,1.0,12.0,15677.8125
11018,72.0,2.0,12.0,15672.197265625
11019,73.0,0.0,12.0,9880.90625
11020,73.0,1.0,12.0,15872.8125
11021,73.0,2.0,12.0,15867.197265625
11022,74.0,0.0,12.0,9660.90625
11023,74.0,1.0,12.0,15652.8125
11024,74.0,2.0,12.0,15647.197265625
11025,75.0,0.0,12.0,9663.0
11026,75.0,1.0,12.0,15651.0
11027,75.0,2.0,12.0,15651.0
11028,76.0,0.0,12.0,9742.0
11029,76.0,1.0,12.0,15742.0
11030,76.0,2.0,12.0,15742.0
11031,77.0,0.0,12.0,9767.90625
11032,77.0,1.0,12.0,15771.8125
11033,77.0,2.0,12.0,15766.197265625
11034,78.0,0.0,12.0,9675.0
11035,78.0,1.0,12.0,15675.0
11036,78.0,2.0,12.0,15675.0
11037,79.0,0.0,12.0,9690.90625
11038,79.0,1.0,12.0,15694.8125
11039,79.0,2.0,12.0,15689.197265625
11040,80.0,0.0,12.0,9742.90625
11041,80.0,1.0,12.0,15746.8125
11042,80.0,2.0,12.0,15741.197265625
11043,81.0,0.0,12.0,9727.90625
11044,81.0,1.0,12.0,15707.8125
11045,81.0,2.0,12.0,15702.197265625
11046,82.0,0.0,12.0,9706.90625
11047,82.0,1.0,12.0,15710.8125
11048,82.0,2.0,12.0,15705.197265625
11049,83.0,0.0,12.0,9730.90625
11050,83.0,1.0,12.0,15722.8125
11051,83.0,2.0,12.0,15717.197265625
11052,84.0,0.0,12.0,9842.90625
11053,84.0,1.0,12.0,15834.8125
11054,84.0,2.0,12.0,15829.197265625
11055,85.0,0.0,12.0,9822.859375
11056,85.0,1.0,12.0,15828.71875
11057,85.0,2.0,12.0,15820.2958984375
11058,86.0,0.0,12.0,9721.90625
11059,86.0,1.0,12.0,15701.8125
11060,86.0,2.0,12.0,15696.197265625
11061,87.0,0.0,12.0,9649.0
11062,87.0,1.0,12.0,15649.0
11063,87.0,2.0,12.0,15649.0
11064,88.0,0.0,12.0,9704.90625
11065,88.0,1.0,12.0,15708.8125
11066,88.0,2.0,12.0,15703.197265625
11067,89.0,0.0,12.0,9720.0
11068,89.0,1.0,12.0,15696.0
11069,89.0,2.0,12.0,15696.0
11070,90.0,0.0,12.0,9691.90625
11071,90.0,1.0,12.0,15683.8125
11072,90.0,2.0,12.0,15678.197265625
11073,91.0,0.0,12.0,9696.90625
11074,91.0,1.0,12.0,15688.8125
11075,91.0,2.0,12.0,15683.197265625
11076,92.0,0.0,12.0,9714.90625
11077,92.0,1.0,12.0,15706.8125
11078,92.0,2.0,12.0,15701.197265625
11079,93.0,0.0,12.0,9857.90625
11080,93.0,1.0,12.0,15861.8125
11081,93.0,2.0,12.0,15856.197265625
11082,94.0,0.0,12.0,9811.859375
11083,94.0,1.0,12.0,15817.71875
11084,94.0,2.0,12.0,15809.2958984375
11085,95.0,0.0,12.0,9759.90625
11086,95.0,1.0,12.0,15739.8125
11087,95.0,2.0,12.0,15734.197265625
11088,96.0,0.0,12.0,9687.0
11089,96.0,1.0,12.0,15663.0
11090,96.0,2.0,12.0,15663.0
11091,97.0,0.0,12.0,9706.0
11092,97.0,1.0,12.0,15706.0
11093,97.0,2.0,12.0,15706.0
11094,98.0,0.0,12.0,9811.0
11095,98.0,1.0,12.0,15811.0
11096,98.0,2.0,12.0,15811.0
11097,99.0,0.0,12.0,9713.90625
11098,99.0,1.0,12.0,15717.8125
11099,99.0,2.0,12.0,15712.197265625
11100,100.0,0.0,12.0,9665.90625
11101,100.0,1.0,12.0,15669.8125
11102,100.0,2.0,12.0,15664.197265625
11103,101.0,0.0,12.0,9677.90625
11104,101.0,1.0,12.0,15669.8125
11105,101.0,2.0,12.0,15664.197265625
11106,102.0,0.0,12.0,9758.0
11107,102.0,1.0,12.0,15758.0
11108,102.0,2.0,12.0,15758.0
11109,103.0,0.0,12.0,9855.90625
11110,103.0,1.0,12.0,15859.8125
11111,103.0,2.0,12.0,15854.197265625
11112,104.0,0.0,12.0,9789.90625
11113,104.0,1.0,12.0,15793.8125
11114,104.0,2.0,12.0,15788.197265625
11115,105.0,0.0,12.0,9595.0
11116,105.0,1.0,12.0,15583.0
11117,105.0,2.0,12.0,15583.0
11118,106.0,0.0,12.0,9811.90625
11119,106.0,1.0,12.0,15815.8125
11120,106.0,2.0,12.0,15810.197265625
11121,107.0,0.0,12.0,9750.90625
11122,107.0,1.0,12.0,15742.8125
11123,107.0,2.0,12.0,15737.197265625
11124,108.0,0.0,12.0,9722.90625
11125,108.0,1.0,12.0,15726.8125
11126,108.0,2.0,12.0,15721.197265625
11127,109.0,0.0,12.0,9793.90625
11128,109.0,1.0,12.0,15797.8125
11129,109.0,2.0,12.0,15792.197265625
11130,110.0,0.0,12.0,9821.90625
11131,110.0,1.0,12.0,15825.8125
11132,110.0,2.0,12.0,15820.197265625
11133,111.0,0.0,12.0,9737.90625
11134,111.0,1.0,12.0,15741.8125
11135,111.0,2.0,12.0,15736.197265625
11136,112.0,0.0,12.0,9796.90625
11137,112.0,1.0,12.0,15800.8125
11138,112.0,2.0,12.0,15795.197265625
11139,113.0,0.0,12.0,9705.0
11140,113.0,1.0,12.0,15693.0
11141,113.0,2.0,12.0,15693.0
11142,114.0,0.0,12.0,9752.90625
11143,114.0,1.0,12.0,15756.8125
11144,114.0,2.0,12.0,15751.197265625
11145,115.0,0.0,12.0,9775.90625
11146,115.0,1.0,12.0,15779.8125
11147,115.0,2.0,12.0,15774.197265625
11148,116.0,0.0,12.0,9665.90625
11149,116.0,1.0,12.0,15657.8125
11150,116.0,2.0,12.0,15652.197265625
11151,117.0,0.0,12.0,9701.90625
11152,117.0,1.0,12.0,15693.8125
11153,117.0,2.0,12.0,15688.197265625
11154,118.0,0.0,12.0,9676.90625
11155,118.0,1.0,12.0,15668.8125
11156,118.0,2.0,12.0,15663.197265625
11157,119.0,0.0,12.0,9746.90625
11158,119.0,1.0,12.0,15738.8125
11159,119.0,2.0,12.0,15733.197265625
11160,120.0,0.0,12.0,9810.90625
11161,120.0,1.0,12.0,15814.8125
11162,120.0,2.0,12.0,15809.197265625
11163,121.0,0.0,12.0,9745.90625
11164,121.0,1.0,12.0,15749.8125
11165,121.0,2.0,12.0,15744.197265625
11166,122.0,0.0,12.0,9650.90625
11167,122.0,1.0,12.0,15630.8125
11168,122.0,2.0,12.0,15625.197265625
11169,123.0,0.0,12.0,9875.859375
11170,123.0,1.0,12.0,15881.71875
11171,123.0,2.0,12.0,15873.2958984375
11172,124.0,0.0,12.0,9880.90625
11173,124.0,1.0,12.0,15884.8125
11174,124.0,2.0,12.0,15879.197265625
11175,125.0,0.0,12.0,9676.0
11176,125.0,1.0,12.0,15676.0
11177,125.0,2.0,12.0,15676.0
11178,126.0,0.0,12.0,9689.0
11179,126.0,1.0,12.0,15677.0
11180,126.0,2.0,12.0,15677.0
11181,127.0,0.0,12.0,9838.90625
11182,127.0,1.0,12.0,15842.8125
